"ID" "TIMESTAMP" "DAY" "DIST" "MAX" "MIN" "MEAN" "MEDIAN"
"20120407-172331" "2012-04-07T17:23:32Z" "Sat" 56.5941906620811 84.82969445328 0 20.5891379615856 13.452908236488
"20120408-213953" "2012-04-08T21:40:19Z" "Mon" 18.0775545855118 142.87845051648 0.05022504548928 18.0794005614665 18.082447407612
"20120417-131334" "2012-04-17T13:13:35Z" "Tue" 65.6957947153427 185.6613582306 0 25.0975759912277 27.811653582114
"20120421-144424-Ride-1.gpx.log" "2012-04-21T14:44:28Z" "Sat" 194.096832793406 105.25662597384 0 20.8625724917666 18.331411760892
"20120421-144424" "2012-04-21T14:44:28Z" "Sat" 194.096832793406 105.25662597384 0 20.8625724917666 18.331411760892
"20120427-131306" "2012-04-27T13:13:14Z" "Fri" 67.2344958873325 70.53539865876 0 25.1189832616952 27.255148784748
"20120429-161523" "2012-04-29T16:15:26Z" "Sun" 11.6135953775284 273.10406887476 0 14.8700684029804 12.681322620066
"20120501-130621" "2012-05-01T13:06:29Z" "Tue" 75.8538815139167 149.46658992828 0 25.3013544726141 23.603450501808
"20120502-130724" "2012-05-02T13:07:32Z" "Wed" 75.1601147170312 155.49014372004 0 21.8998501109807 19.491418093104
"20120504-131213" "2012-05-04T13:12:20Z" "Fri" 66.7665983150212 81.37763013276 0 25.6293824260746 27.88859334915
"20120506-160421" "2012-05-06T16:04:25Z" "Sun" 52.6981935424512 259.68528167328 0 16.6019372745756 13.534798604616
"20120508-131323" "2012-05-08T13:13:28Z" "Tue" 68.9491337155528 87.96197340684 0 23.427216588747 23.888040595992
"20120509-131140" "2012-05-09T13:11:44Z" "Wed" 66.9066512601547 62.37755037576 0 24.2352539060069 26.38705764213
"20120510-131353" "2012-05-10T13:13:54Z" "Thu" 66.9601972372448 49.84732560348 0.009629216261388 24.154949774811 26.9068530375
"20120515-131508" "2012-05-15T13:15:13Z" "Tue" 75.4660773822652 105.44464399716 0 24.6650209149716 23.274944231022
"20120519-205119" "2012-05-19T20:51:25Z" "Sat" 55.3761182864647 406.903887378 0 16.0200166579376 12.363843784968
"20120527-004520" "2012-05-27T00:45:26Z" "Sun" 45.1348980088596 109.62722023164 0.03547691729172 28.1827102167915 29.083476834864
"20120527-163637" "2012-05-27T16:36:40Z" "Sun" 161.309405801321 82.85543411688 0 20.3855771006264 11.030342169942
"20120601-131625" "2012-06-01T13:16:31Z" "Fri" 66.5259138122681 340.29643450752 0 27.3025557638539 29.806740882072
"20120603-134116" "2012-06-03T13:41:17Z" "Sun" 189.687376056037 323.4687591456 0 23.5125771504093 20.016104551128
"20120605-131516" "2012-06-05T13:15:21Z" "Tue" 66.76262055536 61.84952166636 0 26.2862384079012 28.756385651052
"20120607-131634" "2012-06-07T13:16:35Z" "Thu" 66.8648527359177 66.02766656868 0 25.4315973751351 27.828166529556
"20120616-085805" "2012-06-16T08:58:08Z" "Sat" 47.5278776756193 59.138273466 0.027707490912384 17.1683173704313 16.044380903844
"20120617-100406" "2012-06-17T10:04:07Z" "Sun" 33.9489630219548 60.52281838272 0 29.2542590950452 29.599978322628
"20120703-132604" "2012-07-03T13:26:05Z" "Tue" 62.8446812622935 58.14868729716 0.013934394770004 24.1274184562888 25.493155705368
"20120705-001419" "2012-07-05T00:14:21Z" "Thu" 28.6518896088838 46.54857003516 0.08282905317468 23.4661775980438 23.555530275858
"20120705-132410" "2012-07-05T13:24:11Z" "Thu" 70.0528102177965 74.419015788 0 23.6115349123772 22.638502769256
"20120706-001959" "2012-07-06T00:20:00Z" "Fri" 4.3732239546171 35.18326293588 0.29152140302232 19.8643452252941 22.354303441608
"20120706-013108" "2012-07-06T01:31:15Z" "Fri" 4.74311363475397 32.460150903732 0.29107215293436 16.0111903681197 16.630128157428
"20120706-132514" "2012-07-06T13:25:15Z" "Fri" 31.534567188706 82.85845428288 0 22.4168714957029 22.028732202204
"20120708-171902" "2012-07-08T17:19:03Z" "Sun" 56.322356570999 57.9342770838 0 17.5070249635585 15.290197355718
"20120709-130821" "2012-07-09T13:08:22Z" "Mon" 67.2315878340197 71.19442098864 0 25.3180134247062 27.348100855632
"20120711-130219" "2012-07-11T13:02:23Z" "Wed" 67.1444633903615 95.3449616592 0 27.2175361589291 29.28827141118
"20120713-133459" "2012-07-13T13:35:00Z" "Fri" 64.0638533231743 50.24158885404 0 25.0088058370732 25.954991305056
"20120714-222229" "2012-07-14T22:22:30Z" "Sun" 23.431330656413 58.16795682528 0 22.0897944158941 21.265519352778
"20120715-155105" "2012-07-15T15:51:06Z" "Sun" 100.106802864763 78.5164592358 0 22.2959216010111 19.566381213576
"20120716-130704" "2012-07-16T13:07:05Z" "Mon" 75.1321180600948 66.01793660496 0 24.2657784645549 22.8302431281
"20120719-012013" "2012-07-19T01:20:13Z" "Thu" 44.5983179328725 61.43287461444 0 21.1573190527084 19.358102706084
"20120721-012404" "2012-07-21T01:24:05Z" "Sat" 44.8875164407596 63.24742049112 0 20.868615177134 18.985000332852
"20120721-210229" "2012-07-21T21:02:29Z" "Sun" 84.8443805732067 60.24675628548 0 16.7328514705951 13.354754554872
"20120722-160811" "2012-07-22T16:08:11Z" "Sun" 45.4182379640339 180.62019123156 0 20.32662160632 18.755279900298
"20120724-132408" "2012-07-24T13:24:08Z" "Tue" 68.7310514507443 66.1126709178 0 26.3898848473822 28.26294619086
"20120728-144500" "2012-07-28T14:45:00Z" "Sat" 50.6674781215539 57.89367300528 0 22.0941404187109 20.458489872924
"20120729-164050" "2012-07-29T16:40:50Z" "Sun" 52.9888615024085 94.05635496084 0 20.1113805176826 18.629158958604
"20120731-130938" "2012-07-31T13:09:38Z" "Tue" 67.1053399955788 55.41870761352 0 25.7858998871527 27.553915215468
"20120802-130111" "2012-08-02T13:01:11Z" "Thu" 66.7109246693106 59.57986465548 0 24.5923509201202 26.44841032146
"20120803-131825" "2012-08-03T13:18:25Z" "Fri" 70.2288448568771 93.47605327404 0 24.6868942795682 27.038509961526
"20120804-150311" "2012-08-04T15:03:11Z" "Sat" 89.8710114555753 153.12346834968 0 22.7746373451573 22.2402523509
"20120805-222153" "2012-08-05T22:21:53Z" "Mon" 43.9258392735997 66.13857676152 0 20.4378288602803 19.13531884938
"20120807-130022" "2012-08-07T13:00:22Z" "Tue" 67.0412373047275 104.1091511004 0 24.5129046527312 25.726590376506
"20120809-010219" "2012-08-09T01:02:19Z" "Thu" 68.4243267353667 49.90090519008 0 23.010560697426 25.28566870437
"20120809-130410" "2012-08-09T13:04:10Z" "Thu" 66.1431140702577 47.54854167876 0 27.2649764193293 29.335475092572
"20120814-130309" "2012-08-14T13:03:10Z" "Tue" 67.5884606260996 46.77634061784 0.007931791471176 26.5220009906895 28.644531221376
"20120815-125757" "2012-08-15T12:57:57Z" "Wed" 60.8981002922531 94.39814972052 0 29.3730494802209 30.416924708928
"20120816-130306" "2012-08-16T13:03:06Z" "Thu" 67.4104750456964 65.88617895648 0 27.4562307432318 30.024062977788
"20120818-152416" "2012-08-18T15:24:16Z" "Sat" 103.805172623073 255.60929936772 0 23.6123202093777 21.764640689496
"20120819-215418" "2012-08-19T21:54:18Z" "Mon" 40.8706323851141 61.57416044556 0 18.3864359246674 16.920266249394
"20120821-130918" "2012-08-21T13:09:23Z" "Tue" 66.6980599071749 60.22856167524 0 25.6297352253025 28.05505000614
"20120822-130535" "2012-08-22T13:05:35Z" "Wed" 67.2987796841161 107.108818938 0 28.8496084064053 31.310286888672
"20120825-145243" "2012-08-25T14:52:43Z" "Sat" 26.816803055048 54.07352063388 0 25.8353490047329 27.290308270716
"20120827-002741" "2012-08-27T00:27:41Z" "Mon" 38.3182680179647 87.54665256576 0 24.4142522256292 22.175005382604
"20120905-130300" "2012-09-05T13:03:07Z" "Wed" 67.1304163820649 49.63038136308 0.04751866122984 29.8778528090336 31.792573004688
"20120907-131325" "2012-09-07T13:13:30Z" "Fri" 67.397141026306 63.01493039952 0.031810269164868 24.4026707714758 26.447306921604
"20120908-192938" "2012-09-08T19:29:41Z" "Sat" 40.9407873235189 69.32719598688 0.17269918720452 20.5318405469039 19.266079981212
"20120910-131514" "2012-09-10T13:15:17Z" "Mon" 64.7411874781704 55.80636359652 0.1698605618634 27.6746978082628 29.706155513172
"20120913-023414" "2012-09-13T02:34:39Z" "Thu" 30.9595431063995 45.0800073486 0.1146272908572 21.6223946855258 22.088335136868
"20120914-000314" "2012-09-14T00:03:17Z" "Fri" 53.9556440891481 70.45798934916 0.07780983941376 23.3677747469612 24.285080473434
"20120915-141721" "2012-09-15T14:17:21Z" "Sat" 30.5209734969276 58.16847491568 0 22.4978862291449 21.919471724124
"20120919-022528" "2012-09-19T02:25:28Z" "Wed" 15.2308276400675 48.21848007588 0 24.1065553086673 25.998528290796
"20120919-130115" "2012-09-19T13:01:15Z" "Wed" 66.7613452112619 66.7118111706 0 27.8270069933339 30.600372372732
"20120921-025637" "2012-09-21T02:56:37Z" "Fri" 38.3508207600674 72.61865959536 0 22.3859338022117 20.509764254388
"20120922-123639" "2012-09-22T12:36:39Z" "Sat" 221.265190259588 235.2920592582 0 17.7791564308084 13.723019911656
"20120923-223104" "2012-09-23T22:31:04Z" "Mon" 31.3612119571502 50.89551349284 0 18.4313052144984 18.600772102164
"20120925-130528" "2012-09-25T13:05:28Z" "Tue" 65.8495914187599 59.45435017164 0 25.0526430529298 28.092502098216
"20120927-131011" "2012-09-27T13:10:11Z" "Thu" 65.8614007545863 54.77360032116 0 25.4262771111875 28.81152423207
"20120929-140539" "2012-09-29T14:05:39Z" "Sat" 170.194498562062 79.76647287036 0 23.6646044138051 22.262616596196
"20120930-000153" "2012-09-30T00:01:54Z" "Sun" 11.0044437259511 50.07832108164 0 16.5136576036386 20.566385726184
"20121001-003634" "2012-10-01T00:36:34Z" "Mon" 42.8145903749213 61.72566679692 0 19.5094849745898 18.483167545614
"20121001-130200" "2012-10-01T13:02:00Z" "Mon" 60.3398031577692 62.78560108596 0 26.5796633137155 29.631731147748
"20121003-004110" "2012-10-03T00:41:10Z" "Wed" 66.606163400061 62.300122965 0 24.333568760458 26.386982262774
"20121004-130613" "2012-10-04T13:06:13Z" "Thu" 75.2797509413064 110.61017611308 0 24.3162362421302 22.926569706576
"20121006-205853" "2012-10-06T20:58:53Z" "Sat" 79.1832658239925 74.03670354996 0 21.8931079623733 19.079978502276
"20121009-130610" "2012-10-09T13:06:10Z" "Tue" 67.0441284323569 54.3834722664 0 25.2708846556428 27.224498336472
"20121011-003813" "2012-10-11T00:38:13Z" "Thu" 30.1027373741765 58.50457761996 0 20.2140443887693 19.275751236294
"20121013-014046" "2012-10-13T01:40:46Z" "Sat" 42.7965404617244 66.32817541308 0 20.8942044769588 19.83405434094
"20121013-160349" "2012-10-13T16:03:49Z" "Sat" 80.528415417706 64.17085218408 0 22.782053313712 23.255833460796
"20121014-140039" "2012-10-14T14:00:39Z" "Sun" 79.2865926477365 68.24100049596 0 21.7605098783365 18.950467381776
"20121016-130850" "2012-10-16T13:08:50Z" "Tue" 67.9191036990339 63.84746209968 0 27.153439274086 30.274130496222
"20121017-125849" "2012-10-17T12:58:49Z" "Wed" 60.684127493082 68.45682167388 0 27.9941294348368 31.423493110824
"20121020-165830" "2012-10-20T16:58:30Z" "Sat" 61.4173374027853 64.83783312072 0 20.0257006364743 18.352030711554
"20121022-131912" "2012-10-22T13:19:12Z" "Mon" 66.4011543392732 54.76293687924 0 24.2913256055018 26.649477057132
"20121023-131044" "2012-10-23T13:10:44Z" "Tue" 67.2663964861926 289.6846041654 0 23.6166707046346 26.11820273004
"20121025-000238" "2012-10-25T00:02:38Z" "Thu" 58.5379593266987 74.06456893056 0 22.7896747414596 24.309001390788
"20121026-003554" "2012-10-26T00:35:54Z" "Fri" 50.706897046265 62.13002636448 0 23.2614088657239 23.432047143732
"20121026-131152" "2012-10-26T13:11:52Z" "Fri" 67.2206052106599 69.39841675356 0 25.8334829923942 29.401265737962
"20121027-150352" "2012-10-27T15:03:52Z" "Sat" 162.666752173223 411.0911186544 0 22.168502851728 20.16621834912
"20121028-205527" "2012-10-28T20:55:27Z" "Sun" 60.0544055764831 76.32646161048 0 18.170220202965 16.40575238904
"20121031-002649" "2012-10-31T00:26:49Z" "Wed" 48.6034221370127 58.02569018496 0 20.8584828989709 21.59017698609
"20121102-010641" "2012-11-02T01:06:41Z" "Fri" 44.3055776878128 219.1115946996 0 18.0897679817898 17.1698386104
"20121102-131149" "2012-11-02T13:11:49Z" "Fri" 67.2417513013719 53.45102007432 0 22.3849076479718 25.31049303582
"20121103-032757" "2012-11-03T03:27:57Z" "Sat" 31.870426206084 66.77997384888 0 20.6798124528414 20.374363254258
"20121103-160739" "2012-11-03T16:07:39Z" "Sat" 82.0724412889557 66.86217507168 0 21.568392782769 19.066631093244
"20121104-005722" "2012-11-04T00:57:22Z" "Sun" 44.0161396593546 69.92757919224 0 19.8861758417925 19.059545764764
"20121104-171554" "2012-11-04T17:15:54Z" "Sun" 151.467818120516 58.58038598796 0 21.7643023175358 22.948064240004
"20121105-140727" "2012-11-05T14:07:27Z" "Mon" 67.1896578964594 49.76591162616 0 23.7296650354593 27.090744594084
"20121108-023212" "2012-11-08T02:32:12Z" "Thu" 60.0799985721608 83.70439115364 0 19.1728792021458 18.068499337068
"20121108-141409" "2012-11-08T14:14:09Z" "Thu" 66.9992009296 103.08350108268 0 25.6894998018064 28.757062635804
"20121109-140408" "2012-11-09T14:04:08Z" "Fri" 66.4532852674892 80.94915882396 0 28.2766979820694 30.544544070036
"20121110-004932" "2012-11-10T00:49:40Z" "Sat" 4.79164347802699 33.688015262532 0.07967419817616 17.7769590273767 19.355285048292
"20121110-023423" "2012-11-10T02:34:23Z" "Sat" 4.68792882648749 38.00700298692 0 15.8532912266539 16.389417026898
"20121110-182552" "2012-11-10T18:25:52Z" "Sat" 46.4847130271201 67.17516676596 0 19.2794101020082 17.47075557024
"20121113-141200" "2012-11-13T14:12:00Z" "Tue" 67.0055270834873 73.74367472508 0 23.6280184968498 26.818080362766
"20121115-022845" "2012-11-15T02:28:45Z" "Thu" 44.5507904260795 68.4440166294 0 26.9479480675092 29.955645917046
"20121115-140721" "2012-11-15T14:07:21Z" "Thu" 66.975859396319 64.85969555136 0 26.8002100218683 29.759001427386
"20121120-090007" "2012-11-20T09:00:07Z" "Tue" 42.1811626851313 68.71058898084 0 17.7752143755767 17.906571323892
"20121121-080321" "2012-11-21T08:03:21Z" "Wed" 31.1282956587578 73.98401480856 0 30.7013738402675 30.733023413556
"20121122-085355" "2012-11-22T08:53:55Z" "Thu" 36.6219960380179 59.74442558892 0 30.4932431153758 29.346114203118
"20121123-085458" "2012-11-23T08:54:58Z" "Fri" 30.1534329866805 64.66039084728 0 19.7150865613521 20.041418654928
"20121124-100252" "2012-11-24T10:02:52Z" "Sat" 118.491713151521 182.07804949092 0 15.9402420371148 16.382983030416
"20121128-093739" "2012-11-28T09:37:40Z" "Wed" 20.8850572498783 70.2720042498 0 30.6177040065505 29.249313949836
"20121128-101958" "2012-11-28T10:20:03Z" "Wed" 3.66533280823923 28.072724730372 0 21.5398093340974 23.299130386836
"20121130-091350" "2012-11-30T09:13:50Z" "Fri" 75.671440518153 71.38282649832 0 25.2837591352829 25.75603254969
"20121207-140325" "2012-12-07T14:03:25Z" "Fri" 69.3588408431685 73.63124195184 0 25.2451107035289 28.60115641524
"20121208-155124" "2012-12-08T15:51:24Z" "Sat" 80.6234212160626 78.38759251764 0 21.3811167488598 19.579076484372
"20121210-135107" "2012-12-10T13:51:07Z" "Mon" 23.7410704111878 53.25138071208 0 22.1032210539244 22.344764065776
"20121211-140727" "2012-12-11T14:07:27Z" "Tue" 66.8308942354461 74.84408740764 0 26.5790979665251 30.147700031244
"20121213-140541" "2012-12-13T14:05:41Z" "Thu" 66.6070082298381 150.10695314496 0 27.0381883178393 31.09052621808
"20121215-165156" "2012-12-15T16:51:57Z" "Sat" 50.6859016258321 57.89113095384 0 20.3224975773097 18.238310176464
"20121218-022649" "2012-12-18T02:26:50Z" "Tue" 19.7530456436311 116.53566670296 0 23.4106022169213 26.971635817332
"20121218-141219" "2012-12-18T14:12:20Z" "Tue" 67.072220917062 173.68991547336 0 25.7127979620958 29.717957864808
"20121220-031219" "2012-12-20T03:12:20Z" "Thu" 31.85090478686 72.92571343308 0 21.9230574112294 22.145047531596
"20121222-223710" "2012-12-22T22:37:11Z" "Sun" 38.9125406545358 138.77665516656 0 15.2359153073819 14.78759895666
"20121224-162643" "2012-12-24T16:26:43Z" "Mon" 107.450849374624 72.71174263464 0 21.0761954572749 19.39542208398
"20121227-034758" "2012-12-27T03:47:58Z" "Thu" 19.6672180053787 53.88089853852 0 27.1916958707338 28.989726732054
"20121227-140535" "2012-12-27T14:05:35Z" "Thu" 67.3687326009138 66.04828096896 0 24.6632436470721 28.894880496996
"20130103-091138" "2013-01-03T09:11:38Z" "Thu" 32.6910897749341 57.49895859984 0 27.1709429428449 27.222573880944
"20130105-091032" "2013-01-05T09:10:33Z" "Sat" 37.3361099710277 7045.22637594 0 31.0143082393199 27.424956386448
"20130108-090616" "2013-01-08T09:06:16Z" "Tue" 27.0837230509528 80.2826968698 0 27.1238781930683 26.328140284752
"20130109-091502" "2013-01-09T09:15:05Z" "Wed" 21.6395758041745 60.98908931316 0 28.1108866879776 28.979770261464
"20130116-030218" "2013-01-16T03:02:19Z" "Wed" 23.9847111909293 77.39021708028 0 23.4864003249219 25.228842891462
"20130116-134906" "2013-01-16T13:49:06Z" "Wed" 67.0673074409798 270.80709535476 0 23.7721569528713 29.192384845404
"20130117-141323" "2013-01-17T14:13:24Z" "Thu" 67.3795401414136 172.6292122668 0 22.9102500286436 26.650650848976
"20130119-155934" "2013-01-19T15:59:34Z" "Sat" 86.7950401242527 84.38152640724 0 15.7718986989741 13.50423251658
"20130120-163202" "2013-01-20T16:32:02Z" "Sun" 97.1707584879775 65.2970491884 0 23.8974310558239 22.827618616536
"20130121-163343" "2013-01-21T16:33:43Z" "Mon" 38.0831023068091 68.91656487984 0 20.1762563844975 18.74520184068
"20130123-140846" "2013-01-23T14:08:47Z" "Wed" 66.849663123511 175.33364482008 0 26.873108278755 28.488384110322
"20130125-141452" "2013-01-25T14:14:53Z" "Fri" 67.1882951811386 137.63376846108 0 26.7918472644103 28.45561292712
"20130126-154324" "2013-01-26T15:43:25Z" "Sat" 35.631414706075 94.53398380596 0 19.6374695267184 18.947739555036
"20130129-141120" "2013-01-29T14:11:21Z" "Tue" 76.7008746525966 122.1036664536 0 27.4647713212335 27.32361044958
"20130131-151024" "2013-01-31T15:10:24Z" "Thu" 56.5534190572919 74.58290003664 0 27.9556068867554 29.469541610196
"20130202-151237" "2013-02-02T15:12:37Z" "Sat" 201.358900303367 198.20715314076 0 21.080381875018 20.188553007186
"20130203-230623" "2013-02-03T23:06:23Z" "Mon" 60.3271100628194 63.7016974488 0 17.5698963703633 14.796582273324
"20130204-141108" "2013-02-04T14:11:09Z" "Mon" 66.7408109327533 135.80081034696 0 26.5506724815505 28.047638545254
"20130207-014748" "2013-02-07T01:47:48Z" "Thu" 37.8917874241072 65.14910986104 0 20.8106849024426 20.7690231996
"20130207-140425" "2013-02-07T14:04:26Z" "Thu" 67.2180905829355 200.4843623562 0 27.864822696983 30.036319226514
"20130209-172619" "2013-02-09T17:26:19Z" "Sat" 36.4229352481606 51.4213261506 0 18.7137760740738 18.237860007984
"20130212-140811" "2013-02-12T14:08:11Z" "Tue" 66.612550053532 64.15327746216 0 29.2446598229703 31.48407373797
"20130214-022349" "2013-02-14T02:23:50Z" "Thu" 36.5290623819353 155.47447760184 0 27.0510988617778 27.032891917752
"20130214-141658" "2013-02-14T14:16:58Z" "Thu" 66.681173438345 87.02215724412 0 26.7035606573137 28.874505056256
"20130216-151324" "2013-02-16T15:13:24Z" "Sat" 170.3592393864 298.03107425184 0 23.9390693245381 23.502990359808
"20130217-142332" "2013-02-17T14:23:32Z" "Sun" 212.611850225104 477.1796301936 0 26.0965866095152 24.767938710144
"20130218-155654" "2013-02-18T15:56:54Z" "Mon" 42.6875384529899 67.42858336596 0 20.4496811198609 18.492875891316
"20130222-141459" "2013-02-22T14:15:00Z" "Fri" 66.2981686329358 53.52030876924 0.02150341725456 27.2493631442707 30.012718693878
"20130224-155626" "2013-02-24T15:56:27Z" "Sun" 30.4099462649183 93.89967108804 0 23.9030368934974 23.350262872572
"20130226-140532" "2013-02-26T14:05:33Z" "Tue" 66.0600659634701 101.86583658768 0 29.4107151059516 31.716217711998
"20130227-141219" "2013-02-27T14:12:20Z" "Wed" 67.2403738990733 136.31314774896 0 27.932801398948 29.814727225032
"20130228-141152" "2013-02-28T14:11:53Z" "Thu" 46.1237522655843 311.31372897756 0 22.0596773736884 21.593741111928
"20130301-141146" "2013-03-01T14:11:47Z" "Fri" 68.6600136211823 162.47415148236 0 26.8025495964299 29.294085375612
"20130302-145407" "2013-03-02T14:54:09Z" "Sat" 79.2934814474139 264.09092236632 0 18.3271311594245 16.8607593774
"20130303-214012" "2013-03-03T21:40:13Z" "Mon" 94.068535883 192.30368656896 0 21.1356246760933 19.339364586456
"20130305-023426" "2013-03-05T02:34:27Z" "Tue" 38.616710534982 118.69996593348 0 27.0045681506876 27.575800430976
"20130305-143434" "2013-03-05T14:34:35Z" "Tue" 71.9475561843809 166.71575258964 0 27.3869414706289 29.183111242308
"20130308-141652" "2013-03-08T14:16:53Z" "Fri" 77.0472657783333 173.40362093448 0 27.4215342311719 27.260254537452
"20130309-161345" "2013-03-09T16:13:47Z" "Sat" 79.2452755253481 70.7985046026 0 22.3760966864994 20.038850321616
"20130310-164249" "2013-03-10T16:42:50Z" "Sun" 188.012232365573 334.90585454616 0 25.4519439243004 24.02735052483
"20130312-131706" "2013-03-12T13:17:07Z" "Tue" 67.1467062261291 144.01574947656 0 27.7128369942867 29.70944516214
"20130316-154749" "2013-03-16T15:47:50Z" "Sat" 21.9134332641719 58.81644747288 0 22.8207092336699 23.167763895996
"20130317-181025" "2013-03-17T18:10:30Z" "Sun" 45.6459877012039 64.2993282774 0.027691784806572 17.1400077219557 14.787547915104
"20130318-131609" "2013-03-18T13:16:10Z" "Mon" 10.7187342422919 44.50609870488 0.0528732607896 18.8488315836037 19.984155781446
"20130319-130630" "2013-03-19T13:06:31Z" "Tue" 66.6691980531756 55.00333238076 0 28.3507473254843 30.59499338208
"20130321-131020" "2013-03-21T13:10:21Z" "Thu" 66.8520688598742 63.89343762804 0 27.9540291501152 30.83572801755
"20130322-131027" "2013-03-22T13:10:28Z" "Fri" 67.450384837977 49.2172711308 0 27.0572082173657 29.04659005896
"20130323-001024" "2013-03-23T00:10:26Z" "Sat" 4.00499116974496 34.499188243944 0.08964252507528 19.0027817018319 20.570044905648
"20130323-014532" "2013-03-23T01:45:37Z" "Sat" 4.48033205214816 30.233165958504 0.086059909305 16.3397311405383 16.858775350566
"20130323-140337" "2013-03-23T14:03:38Z" "Sat" 108.803969727033 134.60232465936 0 19.0579112268894 15.024376408896
"20130324-154629" "2013-03-24T15:46:30Z" "Sun" 80.7482545028293 77.66929113588 0 22.9604812069676 20.081381771538
"20130326-131553" "2013-03-26T13:15:54Z" "Tue" 67.2320167463121 62.69623413516 0 27.9284240731632 30.265090810686
"20130329-011208" "2013-03-29T01:12:09Z" "Fri" 47.2068219066275 56.5206140916 0 19.5653211956771 17.84114909514
"20130329-130700" "2013-03-29T13:07:01Z" "Fri" 67.5216372668825 58.65731915148 0.0395592324642 30.2040037652484 32.481595998108
"20130330-001131" "2013-03-30T00:11:32Z" "Sat" 3.93505588513085 43.97907764808 0.18466689655908 21.2049120182966 22.774202436816
"20130330-014836" "2013-03-30T01:48:42Z" "Sat" 4.58476323073269 31.132687358664 0.02531654927226 15.0949296562359 14.68489303836
"20130402-131050" "2013-04-02T13:10:52Z" "Tue" 77.4006365493552 60.98400794124 0 28.4172189356651 27.269785556856
"20130403-130605" "2013-04-03T13:06:06Z" "Wed" 66.9957061453285 56.11053907836 0.018538352449992 28.0239691508077 30.6744908922
"20130405-002214" "2013-04-05T00:22:15Z" "Fri" 41.026734072758 58.53186688644 0 22.0784544607972 21.51632680164
"20130405-130312" "2013-04-05T13:03:13Z" "Fri" 75.2474175672407 64.6120150326 0 29.3504978138223 28.500439251852
"20130406-144415" "2013-04-06T14:44:16Z" "Sat" 54.1104639836318 171.49926679128 0 17.7388834027621 16.78588752402
"20130407-150135" "2013-04-07T15:01:36Z" "Sun" 102.868965568294 457.580533212 0 23.8122495793277 21.775903895196
"20130407-213846" "2013-04-07T21:38:51Z" "Mon" 4.0041815688866 44.52946075872 0.18144225949032 18.6143160338908 19.46523038643
"20130409-130724" "2013-04-09T13:07:26Z" "Tue" 76.5814611956218 72.79365075552 0 30.1294370786549 28.840970728332
"20130411-005557" "2013-04-11T00:55:58Z" "Thu" 40.8098744912821 55.0830198528 0.17945214943644 23.7875619834712 22.534426425294
"20130411-130910" "2013-04-11T13:09:15Z" "Thu" 66.3251826841417 54.17519425848 0.04536847604556 29.361019082548 32.054091561828
"20130413-005739" "2013-04-13T00:57:40Z" "Sat" 44.6503089034645 94.07730949848 0.05989186481688 22.3536657202382 21.5095681908
"20130413-141337" "2013-04-13T14:13:38Z" "Sat" 67.4409085020285 70.2948114666 0 17.6435595401755 14.562503684964
"20130414-145736" "2013-04-14T14:57:37Z" "Sun" 157.715797032893 358.0251853842 0 23.8215918850203 20.565389332062
"20130416-130938" "2013-04-16T13:09:39Z" "Tue" 76.7960391924935 68.93060082552 0 28.582329931716 28.534488472962
"20130417-130447" "2013-04-17T13:04:48Z" "Wed" 67.168264554734 110.47776557724 0 31.364638159979 33.438407806782
"20130425-100010" "2013-04-25T10:00:11Z" "Thu" 24.730824031134 67.25810495916 0.9383774789052 31.7549028344922 31.633649215542
"20130430-034838" "2013-04-30T03:48:39Z" "Tue" 0.88378875649194 28.54671494526 2.6522278595892 16.6120436923999 17.837341028496
"20130501-130725" "2013-05-01T13:07:26Z" "Wed" 67.3452327400003 118.95782930784 0 27.4231763235662 30.259397498166
"20130502-130316" "2013-05-02T13:03:18Z" "Thu" 67.1198538239845 144.25844886144 0.010868144298588 28.90452696538 31.560584116896
"20130503-130509" "2013-05-03T13:05:10Z" "Fri" 73.9775593816715 169.73876103336 0 31.3411901931539 30.340390296528
"20130504-150559" "2013-05-04T15:06:00Z" "Sat" 47.7908942458554 76.60417886568 0 21.2880563854204 19.464473960604
"20130505-161114" "2013-05-05T16:11:18Z" "Sun" 45.7061746648359 84.85490903364 0 21.8266817587148 20.400484212144
"20130506-130516" "2013-05-06T13:05:17Z" "Mon" 66.8640761533843 65.1535767684 0 27.5293569967125 30.02863370076
"20130507-183018" "2013-05-07T18:30:24Z" "Tue" 4.82016014376983 144.1187410536 0.07478393328216 18.7814632902092 17.582093260236
"20130508-003340" "2013-05-08T00:33:41Z" "Wed" 42.0754149809339 49.96058842116 0.020277550314612 20.3867420128797 18.80206038954
"20130508-131624" "2013-05-08T13:16:25Z" "Wed" 63.4408529397786 91.79375404716 0 30.0802954534269 32.525801911908
"20130509-131338" "2013-05-09T13:13:39Z" "Thu" 66.8941286909494 140.11558588584 0 28.2478404260087 31.103811919296
